content,score
"Dari segi grafik,story,Hunter dll udah bagus tapi kebanyakan kendala di loading saja yg membuat player sering mengeluh,kemarin kemarin saya main dan tadi pagi juga login masih bisa tapi kenapa sekarang stuck di loading pas login,semua sudah bagus mungkin sudah lebih dari expetasi semua player but problem di loading",5
"terlalu sering update,mana sizenya gede banget lagi",2
Bagus kek di animenya storinya tapi gemnya dibikin agak beda aku jugagaca langsung dapet yang kuinginkan senjata SSR bagus banget ayo cobakalian mainin soalnya aku dapet diamon gratis amagemnya baik hati,5
Parah ini. Bukan solo leveling tapi solo loading. Masuk ke login saja Reconnect melulu . sinyal full padahal.,1
"game nya sangar keren dan bagus semoga dapat update yang lebih bagus lagi, dan mohon untuk admin dibenarkan sinyalnya soalnya gampang ngelag dan ngframe",5
"Pdahal gamenya bagus, cuma bug nya itu yg bikin jengkel, abis loading tiba"" Layar hitam aja, bikin males maen",2
"Banyak bug mulai dari yg loading mulu, mau main tapi stuck di loading, kadang eror sendiri moga dibenerin",1
"Baru juga main 2 hari, udah stuck di halaman utama aja , padahal jaringan lancar mau pakai kuota atau wifi juga sama aja",2
Udah bagus ini game .. plotnya sama kayak di novel atau animenya .. tapi sayangnya ada kendala sedikit seperti gamenya sering ngebug,5
Bantu dong pembuat game ini kenapa aku loadingnya lama banget pas login tolong,3
"Game nya bagus .. tp sayang sering keluar sendiri, sering ngefrez pas lagi batle.. Bikin GK nyaman main ..",1
Game terlalu berat saat di lobby dikit² loading mau gacha lag pas di dungeon lag dikit²lag bangkan sudah grafik rendah sama saja tetep ngeleg handphone juga panas mohon di perbaiki,1
gw kasih bintang 1 aja dulu selama gak di benerin bug loading nya padahal game nya bagus tapi nge bug kayagini,1
"Gamenya asik dan seru, tidak ada bug or lemot. Buat yang hpnya gk kuat jgn maksa lalu ngejelekin gamenya. Itu emang hpmu aja yg kurang bagus",5
"game nya kebanyakan ngeBuggg, loading teruss, kadang forclose",1
Tolong untuk developer bag stak di loding skrin itu cepat di perbaiki sangat meresahkan,1
"Pagi ini mau login kok tiba² si blokir akun nya, ditambah bnyak bug, loading lama bner",1
Kebanyakan loading tolong di perbaiki jaringan saya sudah di atas 20mbps masih tetep loading terus tolong cepat di perbaiki🙏,4
"Demi dah baru download dan baru main langsung ngebug si jinwo malah tenggelam di tanah, sering ngecrash, nge lag, wah parah bngt dah",1
Tolong perbaiki.. Menu utama pasti loading.. Satiap memasuki menu utama pasti loading..,5
Yg lain udh bagus cuma 1 yg buat malas main bug loading pdhl data bagus buka yg lain bgus giliran main ini game mlh sering bug loading,3
"Game tolol banyak bug, install mobile malah masuk ke setting gamepad. Udh diganti ke setting android tiap kelar scene malah ke ganti lagi setting gamepad. Loading lama, patah2 trs, stuck loading, black screen pas kelar misi. Game tolol",1
"Pusing main ni game bug dimana-mana, khusus nya di loading, gak ada angin gak ada ujan malah ngestuck",2
"Game nyaa bagus ,tolong perbaiki lagi jaringan dan optimasi game play nya ,masa grafik rata kiri 30 fps sering drop",5
tolong fiks bug saat loading dong gw capek relog terus ini game juga loadingnya banyak banget jadi males nunggunya.,5
"Banyak bug musuhnya ga keluar, abis clear misi hitam doang, event button juga gabisa di pencet",2
seru banget woi tapi ga ada mode open world nya biar bisa berinteraksi dengan player lain itu aja sih kurang nya secara keseluruhan game nya bagus,5
"Dev nya terlalu baik bansos melimpah, tapi tolong dong loading screen ny kpan di benerin?",5
𝙔𝙖𝙣𝙜 𝙟𝙚𝙡𝙖𝙨 𝙖𝙟𝙖 𝙗𝙧𝙤 𝙠𝙡𝙤 𝙗𝙞𝙠𝙞𝙣 𝙜𝙖𝙢𝙚 .... 𝙐𝙙𝙝 𝙣𝙜𝙖𝙗𝙞𝙨𝙞𝙣 𝙠𝙪𝙤𝙩𝙖 𝙩𝙤𝙞 𝙜𝙖𝙠 𝙗𝙨𝙖 𝙙 𝙢𝙖𝙞𝙣 𝙠𝙖𝙣. 𝙇𝙤𝙚 𝙥𝙞𝙠𝙞𝙧 𝙚𝙣𝙖𝙠 𝙜𝙞𝙩𝙪 𝙘𝙖𝙧𝙞 𝙠𝙪𝙤𝙩𝙖. 𝙎𝙚𝙢𝙤𝙜𝙖 𝙗𝙚𝙧𝙠𝙖𝙝 𝙡𝙤𝙚 𝙗𝙞𝙠𝙞𝙣 𝙢𝙖𝙠𝙖𝙣 𝙞𝙩𝙪 𝙪𝙖𝙣𝙜 𝙣𝙮𝙖 𝙮𝙖,1
Tidak bisa berjalan menggerakan stick... Hanya ada tombol dan tulisan saja. Tapi tidak bisa di tekan saat perintah gerakan tombol,1
Game ny udh bagus cuma tolong di perbaiki loading ny.,4
Game loading 1 abad walaupun gamenya dah bagus. Bagusin tuh loading 1 abadnya,1
kenapa awal2 joystick nya msih nge bug tidak bisa di gerakan ya? padahal saya sudah pakai berbagai cara tetapi msih saja,2
"Baru masuk gabisa ikutin tutorial awal yang disuruh gerak, gabisa ditekan/digerakan, udah nunggu 1 bulanan tapi game nya belum siap launching gimana nih",1
Game sudah bagus tapi suka ngecrush kalau banyak skill saya pakai rog 8,4
Semuanya udah bagus tapi masih banyak bug kayak kamera nembus ke bawah tanah lah karakter nggak bisa gerak,4
"Tolong di benerin lagi min, gk bisa gerak tutorial awal Tulisan sih pc yaa, tapi kenapa di design mobile game Gua kasi rate 5 biar jadi evaluasi sama development",5
"ditengah game tiba tiba loading, merusak gameplay.",1
Maaf aku beri bintang 4 karena downloadnya lama pas aku mainnin dan pas aku main tiba tiba lyarnya hitam lalu aku keluar jadi gitu😠😠😠😠😠😠😠😠😠😠🙁🙁😠🙁🙁,4
"Tolong segara diperbaiki bug stuck loadingnya, ini sangat mengganggu pengalaman saya dalam bermain game ini.",1
"Masi terdapat banyak bug tolong diperbaiki, bug char di lobby jadi banyak, bug gabisa hit basic attack, bug loading seperti sinyal jelek padahal bagus, bug character support hilang, bug tempat, bug char ilang dll masi banyak tolong segera diperbaiki",3
"Banyak bug, loading screen macet, dan setiap habis selesai quest blackscreen.",1
Bermain menggunakan data seluler tidak stabil cendrung ampas,3
Untung aku gak Hapus ini game 😅. gegara install game baru Tar**land yang koar2 mmorpg bagus...tp bikin boring. Saya sangat suka Solo Leveling. terus kembangkan dan banyakin event berhadiahnya. oh ya 1 lagi tolong dipermudah dapat koin emasnya. MANTAP,5
"Setelah update rilis resmi malah semakin berat loadingnya,auto pensiun dari game ini padahal hp saya andoid 11 oppo reno 6,sangat disayangkan beban file yang di tanggukan bertambah.",1
Game masih harus bnyk perbaikan. Pda saat loading sering kali layar jadi hitam tp ada suara game.,1
"Jujur selama main ini game tuh awal"" Penasaran nyaman + tertantang buat nyelesain story sampe akhirnya tamat story normal itu kek kerasa boring + misi yang itu"" Aja login 15 menit aja udah kelar buat dapetin artefak setelah itu ya boring lagi nunggu hari selanjutnya lagi kek terasa gamenya itu cuman nglakuin hal yang sama alias kegiatan monoton yang di lakukan berulang"" Apalagi komunitas solev yang anti kritik + toxic.",1
"gamenya seru, visualnya luar biasa..",5
"Loss connection internet terus padahal pas main di game ganshin impact, honkai star rail, mobile legends aman² aja. Tolong di perbaiki masalah ini",1
"Untuk dari segi grafik bagus tapi masih banyak sekali bug di game nya seperti stuck loading, stuck layar item sama ga bisa mencet apa apa kaya kursor ga bisa di gerakin tolong untuk segera di perbaiki",2
"mau lag sampe kapan? loading screen mulu tpi udah match itu| edit: tgl 12 masih belom ada perubahan, tiap kali maen harus relog dlu bikin males",1
"Saya main dari harus pake vpn dan sekarang main biasa karena udh rilis. Sama aja delay nya (gerakan susah/patah2, loading lambat). Susah mau gerak. Itu aja si, percuma naikin perception kalo gerakan masi susah. Itu aja si. Good luck bro",4
"Mantap ini gamenya , sizenya jg lumayan 7 gb masih awal",5
Saya ingin mengeluhkan tentang beberapa hal yang aneh di game entah itu karena hp saya atau gamenya tapi saat loading untuk masuk ke stage tertentu terkadang akan stuck loading lalu ada juga layar hitam dan juga ada suara percakapan namun layarnya masih ngestuck diloading padahal handphone saya memakai chipset snapdragon 680 dan ram4 dengan internal 128 dan internal yang tersisa di handphone saya itu 34gb dan saya sudah memakai grafik rendah dimohon untuk memperbaikinya jika itu bug saya mohon,1
"Game nya bagus, grafik nya juga bagus cuma masih banyak masalah nya seperti tiba-tiba macet, sering lag padahal sinyal stabil,dan masih ada beberapa lagi jadi tolong di perbaiki secepatnya ya biar main nya lebih nyama dan tidak terganggu.",4
"Mungkin karena baru rilis jadi masi banyak bug nya , contoh nya bug karakter , bug karakter biasanya adalah npc yang mengalami bug yang membuat npc menjadi banyak , ada lagi bug dari tokoh protagonis nya yang tidak bisa digerakan ketika gameplay , ada bug audio , bug film/scane dan bug loading , tolong diperbaiki , lalu saya akan mengdownload nya kembali",1
"untuk gamenya sangat"" seru dan gameplay nya pun juga enak tpi minusnya cuma sering ngebug pada saat loading harus relog"" trus dan akhirnya jadi males maen. tolong kedepannya di perbaiki agar pengguna hp tetep main🙏🏻🙏🏻🙏🏻",4
"Kenapa semua game Netmarble arahnya selalu sama semakin lama yaitu semakin pay to win, dan monoton sehingga terlihat membosankan, terlihat dari rating game game Netmarble yang rata-rata jelek semua",2
Untuk Grafik Sudah Bagus Story bagus Desain 3D nya Perfec Tapi Ada Satu masalah Yang bikin saya kesal dan Ingin menghapus Game ini yaitu Jaringan Koneksi Nya Selalu tidak stabil Padahal saya sudah gunakan Wifi+Data Awal sore lumayan lancar tapi pas jam 22.46 Itu Ngeleg Luar biasa jaringan Tidak Stabil jadi saya merasa kurang nyaman Jadi 2 bintang aja dulu Mohon Pengoptimalanya Trimakasih,2
"Game nya masih kurang sempurna, banyak bug dan loading muluk. Dikit dikit loading dikira yang main in game pake internet nasa apa gimana, indo masih negara berkembang sinyal 4G atau wifi pun lemot nya minta ampun.",1
Please fix bug loading & selalu harus mengatur ulang dari gamepad ke touch screen setiap main,2
"Makin parah bug nya, Map sering ilang, loading stuck, layar Freeze, fps drop parah!!",1
In gemnya kenapasi suka loading la Loading gajelas padahal jaringan ku sama hpku bagus ko jadi bikin emosi aja ni gem nyesel gua download nya kalo kaya gini tiap malogin malah loading mana lama banget nyesesal gua download habis data dong,1
Gamenya bagus... Cuma terlalu sering loading. Dan saat masuk misi terkadang stuck di loading.nya ..,4
Gamenya bagus banget ada animasinya lagi,5
Uninstal😅😅😅banyak yang ngeluh stuck loading hahahaha sama black screen,1
Bug loading masih sama tidak ada perubahan sama sekali,1
"Game ya oc,tp bugnya yg bikin kesel.srtelah midih layar hitam tp ada suaranya.tolong ya di perbaiki.",4
bagus tapi agak leq tapi bukan leq mungkin dari game nya tapi dari hp nya maaf kalo da salah kata mohon di maaf kan,5
Sebelum rilis di play store gk pernah stuck pas loading.. Knpa sekarang setelah udah rilis malah sering stuck di loading yaa... Duluh gk tuh,4
Mau sampai kapan stuck diloading mulu via mobile ya ampun,2
"Terlalu banyak buffring setiap masuk loby ato pindah tempat event, game sering stack meskipun spek hp mempuni,setiap kelarin story sering terjadi stuck pada game",3
Sering ng bug pas mau main play eh gambar nya hitam aja mulu udah nunggu sejam gak ada perubahan sampai sampai kuota aku habis mohon admin untuk di perbaiki itu saja Terima kasih 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,2
inimah bukan solo leveling tapii solo loading dikit² loading apalagi pas di lobby setiap abis buka event pas balik ke lobby pasti loading ga mungkin ga loading klo udh fix ntar gw upgrade bintangnya,2
"Syukur cuman dapet bug dikit kek bug jaringan ama bug layar clear, tapi saya harap semua bug di fix, mana gacha ampas lagi total 126x gacha belom dapet ssr samsek. standar 66x limit 60x gacha belom dapet"" ssr sial.",3
bug banget gk bisa di buka layar menjadi black fak kata gwe teh,1
1. Setiap kembali ke lobi loading terus 2. Kunci gate lebih baik di reset per sekian menit bukan harus nunggu ganti hari 3. Hadiah dari hard mode tidak jauh berbeda dari normal mode,2
Dari segi grafik dan story sdh oke..tapi lebih player jadi gak unta kebebasan...saya kira game kyk open world..,4
"Game tolol, update mulu, bug gak pernah dibenerin, blok",1
"Ni game ngebug apa gimana udah download data semua malah gak bisa di pencet sama sekali padahal baru mulai loh, gimanaa ini developer game nyaa",2
Overall bagus . tapi masih ada bug stuck di loading,3
"Untuk bug nya tolong di fix, biar lebih nyaman",3
Masih sering nge-bug tolong dioptimalkan ya,4
Sering stuck di loading tolong di fix !!!,1
Masih ada bug setiap mau masuk game selalu nge stuck di loading,5
agak masih banyak sih bug nya kaya gak kepencet gitu dan setiap relog harus ke setting buat ganti ke layar sentuh semoga di perbaiki yah netmarble,5
masih sering terjadi bug walaupun udah update,3
"Game nya udh bagus, bug nya ga pernag du perbaiki",1
Gamenya Seru 😁 dan Banyak F2P walaupun Misinya Gak ngotak Tapi Oke lah Game Paling The Best Menurut Saya 😆👍👍,5
Terlalu banyak bug update juga ngga ngaruh,1
"Stelah download resource selesai malah ada notif data bermasalah Uda download ulang Ampe 3 kalk msh aja ttp data bermasalah, perbaiki min d device Tecno pova 4 pro g bisa ini game.",1
"Ini game siap dimainkan atau belum nih? Masih banyak bugnya terutama pas misi ular tiba² ngefreze udh ga gerak lagi.developer mana ni ga ada tanggapan sama sekali Kecewa banget apalagi frame dropnya padahal udah grafik rendah,terpaksa uninstall hp gw main genshin aja lancar main ni game frame dropnya g ngotak",1
"masih ada yang belum stabil, seperti grafik padahal sudh di paling rendah tapi sering frame drop dan jaringannya selalu bermaalah loading nya lama nunggu, semoga di tingkatkan lagi performan game nya.",3
Game yg sangat bagus grafik nya sumpah memanjakan mata tapi masih ada bug sedikit tolong di perbaiki lagi🥰❤️‍🩹,5
"Buat temen-temen yg mau download ini game, gua saranin nunggu update selanjutnya karena ini game di android masih buanyak bug nya, yg loading layar item sinyal jadi jangan dulu. Ini game support di PC mungkin developer nya fokus ke PC jadi ampas untuk pemain di android.",4
Loading super lama tolong di perbaiki,1
"game nya bagus, tpi kenapa loading trs, habis match loading,masuk story loading,pas login loading, mana loading nya lama banget",3
Udah update 2 versi bug gak bener juga. Hadeh payah,1
"Loading di room nya sngt mengganggu skli, d perbaiki lah game nya, pdhl di poco f5",2
"Kagak bisa di mainin, karakternya kagak mau bergerak",5
"Game sudah bagus, tapi tolong hentikan download ketika tutorial berlangsung, ini sangat mempengaruhi koneksi",4
game nya bagus tapi mmasih banyak bug di pas bagian loding,4
Mohonn di perbaiki loading screen nya membuat malas bermain,1
Udah 2 hari GK login gara² stuck loading awal masuk game 10 x gw login GK bisa²,1
"Game nya menarik, grafiknya juga bagus. Cuma sering banget loading gitu, ga lama sih loadingnya tapi agak mengganggu",5
pas awal loading aman tapi ketika masuk ke tutorial tidak bisa ditouch sama sekali. alhasil stack ditutorial,1
"Dari segi gamenya bagus sih tapi yang jadi masalah, masa iya setiap kali nekan sesuatu harus loading dulu itu aku harap segera di fix si. Pls ya deve",3
"Login susah mutar mulu perasaan jrngn bgus buat ini itu bisa,, pas main muttar mlulu gk msuk2",1
"Terlalu banyak bug padahal main di hp tapi ada kursor,terus ga bisa digerakkan karakternya terpaksa main di pc",1
