content,score,clean_text,sentiment,sentiment_label
Banyak LAG Dan jaringan tidak stabil \ Jelek padahal udh pake wifi dan data sendiri.,1,lag jaringan stabil \ jelek udh pake wifi data sendiri.,-0.34,negatif
masih banyak bug . jadi optimalkan lagi . tapi untuk game udah mantal story sesuai dengan manganya,5,bug . optimalkan . game udah mantal story sesuai manganya,0.0,netral
Semua udah okee.. cuman masalahnya di sinyal dan juga masih ada bug di loading screen,1,udah okee.. cuman sinyal bug loading screen,0.0,netral
"Terlalu banyak loading. Klik ini loading klik itu loading, main game apa main loading. Tolong perbaiki ini... Sinyal padahal ga ada masalah",2,"loading. klik loading klik loading, main game main loading. tolong perbaiki ini... sinyal",0.0,netral
keren sih tapi kebanyakan loading dan sering stuck,5,keren sih kebanyakan loading stuck,-0.25,negatif
"Maaf... setiap kali kelar stage atau scene itu bakal nge bug gamenya, yaitu layar akan berwarna hitam terus tapi suara masih ada. Mohon diperbaiki, nanti akan saya ganti ratingnya jika sudah benar",1,"maaf... kali kelar stage scene nge bug gamenya, layar berwarna hitam suara ada. mohon diperbaiki, ganti ratingnya",0.0,netral
"Sarannn: kalok download bisa di latar belakang lah (bisa di download tanpa masuk game ny) yakali download sejam selesai aku nunggu capek azu, kasih notif gitu kayak game lain kalok download, biar kalau nunggu bisa sambil buka apk lain aku 😠",2,"sarannn: kalok download latar (bisa download masuk game ny) yakali download sejam selesai nunggu capek azu, kasih notif gitu kayak game kalok download, nunggu buka apk 😠",0.0,netral
"Bagus sih awal nya aku kagum grafik nya bagus mirip sama anime nya ,tapi di awal terlalu banyak tutorial tolong jangan terlalu banyak tutorial nya ya developer,kita sebagai player juga butuh setting² layout apalagi setting layout analog nya yang tuh di samping banget gak enak banget,jadi buat developer tolong,tolong....... Banget jangan terlalu banyak tutorial nya di awal nya ya kita mau setting layout,sampai aku ulangi kedua kali nya ini , ingat ya developer,mau nya tadi kasih ranting 5",3,"bagus sih kagum grafik bagus anime ,tapi tutorial tolong tutorial ya developer,kita player butuh setting² layout setting layout analog tuh samping banget enak banget,jadi developer tolong,tolong....... banget tutorial ya setting layout,sampai ulangi kali , ya developer,mau kasih ranting 5",0.0,netral
"masih banyak sekali bug di saat gameplay maupun saat loading, mohon segera diperbaiki ya supaya lebih nyaman mainnya",4,"bug gameplay loading, mohon diperbaiki ya nyaman mainnya",0.0,netral
"Terimakasih game ini sangat bagus untuk dimainkan👍🏻, tapi tolong perbaiki BUG loading screen lobby, dan optimalkan untuk chipset 12nm biar lancar tanpa lag",5,"terimakasih game bagus dimainkan👍🏻, tolong perbaiki bug loading screen lobby, optimalkan chipset 12nm lancar lag",-0.3182,negatif
"Tolong diperbaikan bug loading screen, punya saya selalu stuck di awal loading jadi tidak mau memasuk ke game nya",1,"tolong diperbaikan bug loading screen, stuck loading memasuk game",-0.25,negatif
"Sementara bintang 3 dulu, soalnya bug nya sangat mengganggu saat main. Tolong segera di perbaiki. Utk selebih nya sdh bagus.",3,"bintang 3 dulu, bug mengganggu main. tolong perbaiki. utk selebih sdh bagus.",0.0,netral
ini game keren bener tinggal kurangin sering bug dan crash sendiri tidak bisa di mainkan selebihnya keren HD benerrrrr,5,game keren bener tinggal kurangin bug crash mainkan selebihnya keren hd benerrrrr,-0.4019,negatif
Ada beberapa bug atau hp saya yg lemot tapi pas main tutorial ada bug yg ga bisa gerakin kontrol tolong di fix ya,4,bug hp lemot pas main tutorial bug gerakin kontrol tolong fix ya,0.0,netral
kebanyakan bug dan loading screen nyaa,4,kebanyakan bug loading screen nyaa,0.0,netral
"terlalu banyak bug, loading in game, skip notif event, gate dll masih banyak bgt bugnya, padahal gamenya menarik tpi gk sesuai dgn bnyak bug. developer gak ada niatan maintance bug yg terjadi, 2x update dgn angka yg besar tapi hanya event yg baru, bug gak di perbaiki, gmna game mau dinikmati",2,"bug, loading in game, skip notif event, gate dll bgt bugnya, gamenya menarik tpi sesuai bnyak bug. developer niatan maintance bug terjadi, 2x update angka event baru, bug perbaiki, gmna game dinikmati",0.0,netral
Pada saat mau tutorial tombol stick tidak bisa berfungsi....padahal data dah di download semua mohon perbaiki,1,tutorial tombol stick berfungsi....padahal data dah download mohon perbaiki,0.0,netral
"Game nya sih bagus, story bagus, animasi dan efek bagus juga, tapi sayang bug loading masih sering terjadi, makasih",2,"game sih bagus, story bagus, animasi efek bagus juga, sayang bug loading terjadi, makasih",0.0,netral
"Ini kenapa loadingnya gk selesai selesai dah,tolong dong Dev untuk memperbaiki bug ini.Kita jadi gak bisa main nih.buat sekarang gua kasih bintang 1 ntar kalo dah fix gua bakal rubah",1,"loadingnya selesai selesai dah,tolong dev memperbaiki bug ini.kita main nih.buat gua kasih bintang 1 ntar dah fix gua rubah",0.0,netral
"Tidak bisa login, Stuck saat loading awal",3,"login, stuck loading",-0.25,negatif
"Kasih bintang satu aja dulu terlalu banyak bug yang harus di perbaiki, dan selalu loading setiap membuka item Terima kasih",1,"kasih bintang aja bug perbaiki, loading membuka item terima kasih",0.0,netral
"Jaringan nya ga stabil, padahal sinyal full,, tolong di perbaiki karna itu sangat mengganggu kelancaran bermain",2,"jaringan stabil, sinyal full,, tolong perbaiki karna mengganggu kelancaran bermain",0.0,netral
Tolong di perbaiki loading nya. Kadang kadang macet,4,tolong perbaiki loading nya. kadang kadang macet,0.0,netral
"game ini sangat bagus dan menarik, namun sangat disayangkan saya sering mengalami kendala yaitu stuck di loading screen bahkan black screen saya harap pihak developer dapat mengatasi ini",3,"game bagus menarik, disayangkan mengalami kendala stuck loading screen black screen harap developer mengatasi",-0.25,negatif
"Gak bisa dibgerakkin Stack di awal muncul karakternya Gak bisa di apa2in Tolong cepat di perbaiki Jangan di diamkan *NETMARBLE* Perusahaan game bergengsi, masa mengeluarkan game seperti ini",1,"dibgerakkin stack muncul karakternya apa2in tolong cepat perbaiki diamkan *netmarble* perusahaan game bergengsi, mengeluarkan game",0.0,netral
"Udh rilis global tapi bug lama masih aja tetep ada, stuck di loading, loading interface menu lemot",1,"udh rilis global bug aja tetep ada, stuck loading, loading interface menu lemot",-0.25,negatif
"Game nya ngebug udah download data nya gede, pas mau main analog stik nya gak bisa di touchscreen",1,"game ngebug udah download data gede, pas main analog stik touchscreen",0.0,netral
baru juga main sudah ketemu bug joysticknya ga bisa digerakin sama pop up tutorial untuk gerakin joysticknya tidak bisa di hilingkan,2,main ketemu bug joysticknya digerakin pop up tutorial gerakin joysticknya hilingkan,0.0,netral
Perbaiki bug yg selalu berhenti saat loading,1,perbaiki bug berhenti loading,0.0,netral
"Ini kenapa gamenyaa sering loading terus yaa padahal device dan jaringan udah mendukung bangett, mending di fix in dulu dah gamenya, sebelum sepi peminat",1,"gamenyaa loading yaa device jaringan udah mendukung bangett, mending fix in dah gamenya, sepi peminat",0.0,netral
"Aneh.. apakah ada bug di bagian tutorial? Pas mau gerakin MC ga bisa, gue kira hape gue yang error tau nya emang ga bisa. Tolong ini di fix.",3,"aneh.. bug tutorial? pas gerakin mc bisa, gue hape gue error tau emang bisa. tolong fix.",-0.4019,negatif
"Bug diawal game tidak bisa bergerak sampai sekarang, baru main aja kursor kiri L tidak bisa ditekan",1,"bug diawal game bergerak sekarang, main aja kursor kiri l ditekan",0.0,netral
"Masih banyak bug, kadang beberapa tombol tidak bisa dipencet terima dibagian setelah lawan bos di akhir kisah",1,"bug, kadang tombol dipencet terima dibagian lawan bos kisah",0.0,netral
Bug loading terus gimana ini tolong di perbaiki,1,bug loading gimana tolong perbaiki,0.0,netral
optimalisasi dalam game begitu buruk sangat tidak playable...mohon untuk developer segera di perbaiki sejujurnya game ini sudah bagus namun sangat tidak playable untuk sekarang,1,optimalisasi game buruk playable...mohon developer perbaiki sejujurnya game bagus playable,0.0,netral
"Gameplay seru, grafik bagus, jalan ceritanya juga seru..... minusnya, banyak loading agak mengganggu & sering stuck",4,"gameplay seru, grafik bagus, jalan ceritanya seru..... minusnya, loading mengganggu & stuck",-0.25,negatif
Entah ini karena device atau apa tapi di hp saya sering black screen layar gelap suara masih ada di game lain padahal aman aman dana lancar lancar saja mohon di perbaiki saya menggunakan hp Realme C17,2,device hp black screen layar gelap suara game aman aman dana lancar lancar mohon perbaiki hp realme c17,0.0,netral
"Mantap si, cmn kurang di loading aja, kebanyakan 👍👍",5,"mantap si, cmn loading aja, kebanyakan 👍👍",0.0,netral
"selalu terjadi masalah saat login dengan akun google, terdapat eror -10009 yang selalu muncul, tolong segera perbaiki, saya sudah melakukan pradaftar dengan akun tersebut",1,"login akun google, eror -10009 muncul, tolong perbaiki, pradaftar akun",0.0,netral
"Game belum layak rilis, terlalu banyak bug mulai dari loading dan login yg eror. Developer terlalu maksa buat rilis karna lg hype dan ini game overated",1,"game layak rilis, bug loading login eror. developer maksa rilis karna lg hype game overated",0.0,netral
masih perlu perbaikan sesuai alur film nya,5,perbaikan sesuai alur film,0.0,netral
"Gameplay bagus. tapi yang tidak ku suka itu loading, loading dan loading. Hal itu sangat mengganggu peemainan saya. Tolong di optimalkan lagi gamenya",4,"gameplay bagus. ku suka loading, loading loading. mengganggu peemainan saya. tolong optimalkan gamenya",0.0,netral
"Game udah bagus, cuman masih sering bug di loading screen, jadi ngga bisa masuk Tolong di perbaiki",4,"game udah bagus, cuman bug loading screen, ngga masuk tolong perbaiki",0.0,netral
"Loding gamenya terlalu lama, dan saat mulai chapter baru juga lama. Mohon diperbaiki agar tidak mengganggu kenyamanan player",3,"loding gamenya lama, chapter lama. mohon diperbaiki mengganggu kenyamanan player",0.0,netral
"Lumayan ganggu tampilan antar muka layar saat mengganti menu, selalu loading. Mohon segera di optimalkan lagi",4,"lumayan ganggu tampilan muka layar mengganti menu, loading. mohon optimalkan",0.0,netral
"Masih banyak bug nya tapi semoga cepat di perbaiki,maklum game baru rilis pasti banyak bug nya.. untuk game nya keseluruhan bagus👍🏻",5,"bug semoga cepat perbaiki,maklum game rilis bug nya.. game bagus👍🏻",0.0,netral
"pas awal main gamenya sangat bagus. aku sangat suka grafiknya bagus, gameplay-nya juga seru. tapi ada masalah bug yang tidak pernah diselesaikan oleh developernya. salah satu bug yang sangat anoyying adalah game yang ngefreeze waktu loading. awalnya waktu gamenya masih Beta itu masih wajar. tapi lama kelamaan aku mulai marah dan akhirnya aku sudah mencapai titik akhir dari kesabaranku. sudah sekian lama bugnya masih ada. sekarang, aku uninstal gamenya sebagai bentuk kekecewaan kepada developer.",1,"pas main gamenya bagus. suka grafiknya bagus, gameplay-nya seru. bug diselesaikan developernya. salah bug anoyying game ngefreeze loading. gamenya beta wajar. marah mencapai titik kesabaranku. sekian bugnya ada. sekarang, uninstal gamenya bentuk kekecewaan developer.",0.0,netral
"Game ampas, masa baru download mau main selalu keluar tampilan, ""Terjadi pada masalah keamanan aplikasi"". Game ga jelas nih mungkin nanti nasibnya bakal mirip ama Ni no Kuni",1,"game ampas, download main tampilan, ""terjadi keamanan aplikasi"". game nih nasibnya ama ni no kuni",-0.296,negatif
Di mohon kepada admin game supaya memperbaiki bug yang ada. Dari segi grafik game ini udah sangat bagus minusnya terdapat adanya bug,4,mohon admin game memperbaiki bug ada. segi grafik game udah bagus minusnya bug,0.0,netral
"Game rusak bugnya tidak pernah diperbaiki, loading di lobby mmang sudah diperbaiki, tapi setiap masuk dungeons pasti loading nya berhenti, tidak masuk ke dungeonsnya, harus relog terus menerus, setiap masuk gamenya, loading game terlalu lama",1,"game rusak bugnya diperbaiki, loading lobby mmang diperbaiki, masuk dungeons loading berhenti, masuk dungeonsnya, relog menerus, masuk gamenya, loading game",0.0258,positif
Saya sangat kecewa sekali sekian beberapa Minggu menunggu rilis tapi sangat tidak puas di pas di loading pus tetep gak bisa+masih banyak bug dll lainnya hadeh.,1,kecewa sekian minggu menunggu rilis puas pas loading pus tetep bisa+masih bug dll hadeh.,0.0,netral
Stuck di tutorial awal touch nya gak respond suruh gerak pakai analog L tapi gak bisa d sentuh dan d gerakan analognya (poco f5),1,stuck tutorial touch respond suruh gerak pakai analog l sentuh gerakan analognya (poco f5),-0.25,negatif
Untuk mendownload data terlalu besar sampai di hp saya tidak bisa mendownload data kalok bisa di sedikitin 5gb atau 4gb itu datanya sampai 7gb tapi sudah bisa,4,mendownload data hp mendownload data kalok sedikitin 5gb 4gb datanya 7gb,0.0,netral
"Masih banyak bug, salah satu nya Pada saat tutorial awal stuck, karakter tidak bisa di gerakan",2,"bug, salah tutorial stuck, karakter gerakan",-0.25,negatif
game nya bagus tp tolong d perbaiki bug ny,4,game bagus tp tolong perbaiki bug,0.0,netral
"Selalu macet di loading, jadi males maen harus reload dulu",1,"macet loading, males maen reload",0.0,netral
"Bug Loading masih ada, penggunaan Gold masih masive, Gate rank S Purple yg monster bru malah sulit pakai mode Auto pdhl power biru dah jauh banget dri rekomendasi apalagi nanti rank S Red Gate 🤦‍♂️",3,"bug loading ada, penggunaan gold masive, gate rank s purple monster bru sulit pakai mode auto pdhl power biru dah banget dri rekomendasi rank s red gate 🤦‍♂️",0.0,netral
Tolong setelah update ini kurangin lah patah patah nya untuk androit🙏😭,4,tolong update kurangin patah patah androit🙏😭,0.0,netral
Tolong perbaiki bug stak loading sayang gamnya bagus,5,tolong perbaiki bug stak loading sayang gamnya bagus,0.0,netral
"Game gajelas,data udah mau ke download semua malah reset dari awal habis habisin kuota aja,mana jaringan buat yang lain aja bagus buat main ini muter muter terus!!",1,"game gajelas,data udah download reset habis habisin kuota aja,mana jaringan aja bagus main muter muter terus!!",0.0,netral
"Game asli masih suka ngelag dan suka ngebug, tolong segera perbaiki dari pihak gamenya, saya ingin puas bermain game ini tanpa kendala apapun",3,"game asli suka ngelag suka ngebug, tolong perbaiki gamenya, puas bermain game kendala apapun",0.0,netral
"Tutorialnya bikin jengkel, lo(developr) kita user gk bisa nge eksplor gem apa? Dipaksa sana sini, jengkel bet dah. Juga kadang terStak pdahal setingn normal, kalo mau hp gw kentang gw pake hp yg make prosesor Snapdragon 8 gen2 ya",1,"tutorialnya jengkel, lo(developr) user nge eksplor gem apa? dipaksa sini, jengkel bet dah. kadang terstak pdahal setingn normal, hp kentang pake hp make prosesor snapdragon 8 gen2 ya",0.0,netral
masalah jaringan di dalam game belum stabil,4,jaringan game stabil,0.0,netral
Buat pendatang baru saya beritau jangan downlod game gak ngotak ini ram nya besar sekalinya sudah ke download gak bisa dimainkan sumpah nyesel banget. Buat pecinta adventue jangan coba2 download game gak ngotak ini 😡😡,2,pendatang beritau downlod game ngotak ram sekalinya download dimainkan sumpah nyesel banget. pecinta adventue coba2 download game ngotak 😡😡,0.0,netral
